Sample Name,Sample Shipped,Sample Sequenced,DRC Received,Available on Cavatica,Genomics Data Harmonized,Phenotype Data Harmonized,Year,Contact PI,Institution Name,Title
a4921a86-c35e,0,0,0,0,0,1,2016,Christine Seidman,Harvard Medical School,Discovery of De Novo and Inherited Mutations that Cause Prevalent Birth Defects
76c3314a-4b16,0,0,1,1,1,1,2016,Christine Seidman,Harvard Medical School,Discovery of De Novo and Inherited Mutations that Cause Prevalent Birth Defects
05b11f08-a174,1,0,1,0,1,1,2016,Christine Seidman,Harvard Medical School,Discovery of De Novo and Inherited Mutations that Cause Prevalent Birth Defects
54c472cf-0cad,0,0,0,1,1,0,2016,Christine Seidman,Harvard Medical School,Discovery of De Novo and Inherited Mutations that Cause Prevalent Birth Defects
85459377-3b41,1,1,0,1,1,1,2016,Christine Seidman,Harvard Medical School,Discovery of De Novo and Inherited Mutations that Cause Prevalent Birth Defects
b4924b9c-062e,0,0,0,1,1,0,2016,Christine Seidman,Harvard Medical School,Discovery of De Novo and Inherited Mutations that Cause Prevalent Birth Defects
830eeaad-4326,1,0,1,1,0,1,2016,Christine Seidman,Harvard Medical School,Discovery of De Novo and Inherited Mutations that Cause Prevalent Birth Defects
c6ab9aaf-9611,1,1,1,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
c065e7ff-0b76,1,0,1,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
5a72479c-a596,1,1,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
b99c9740-f04d,1,0,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
aedee381-ed8d,1,0,0,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
85a4b5ac-4964,1,0,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
aa34fd78-d7f9,0,1,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
de27d1f9-c2e6,1,1,0,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
fc4c4ec2-a64b,1,0,1,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
a07e557b-33d1,1,1,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
b994e900-dd52,0,0,1,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
01a80fe3-0cb4,1,1,0,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
77b78913-3104,0,1,0,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
ef708a41-f7cd,1,0,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
7efa0fc3-5c64,0,1,1,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
a0f306b7-e345,0,1,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
954ac887-599a,1,0,1,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
dd860fe4-a5cd,1,1,0,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
f5c4725a-8839,0,0,1,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
fd108ab4-6375,0,1,0,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
2a2ccc52-1fc9,1,1,1,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
75d6ff2e-b5af,0,0,0,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
c5944e89-edcf,0,1,0,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
46ff2c71-cdf6,0,1,0,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
f8da268a-8d85,0,0,0,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
7308b6bb-35d9,0,1,1,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
c68494a2-2152,1,0,1,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
08c11d67-4070,1,0,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
e10d2212-1a89,1,0,0,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
edbfe5b1-52f8,0,1,1,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
74ffa696-ec97,1,0,0,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
f38b9ee4-64c1,1,1,1,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
ca301185-87c7,1,0,0,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
b17bd615-37d4,0,0,0,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
c972345e-3e5b,1,1,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
7aa4e5c9-4329,0,0,0,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
edffa7a9-d5d7,1,1,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
2a16513f-549a,1,0,0,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
53f5514c-cf5c,0,1,0,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
1913f1ed-79b1,1,1,1,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
a32936bf-663d,1,1,0,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
c8f8b30b-ab40,1,0,1,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
e652269c-d292,1,1,1,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
b58ba27f-a2f3,1,0,0,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
03f7b9f4-81aa,1,0,0,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
9494ebf3-019c,0,1,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
4534dece-8af7,1,1,1,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
7b2bc2ef-647d,1,0,1,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
63d797ac-604c,1,1,0,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
7d2d44c6-0949,0,1,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
f8898e92-6cee,0,0,0,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
d95db528-d9d7,0,0,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
efdc3479-fc89,0,0,0,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
d3d93a73-fcb4,0,1,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
922225df-f89d,0,0,1,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
57279cb3-3024,1,0,0,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
1060ef0a-980f,1,0,0,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
0f317536-0b66,1,1,0,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
16a7dd72-1de4,1,0,0,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
3fc7ea51-c2b7,0,0,0,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
51ad1851-38d0,0,1,1,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
85c5155a-e484,1,0,0,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
4d6bfd7a-f688,0,0,1,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
1198d986-0240,0,0,1,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
6b8721d2-7111,0,1,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
00d2ccfb-da15,1,1,0,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
f5aa29e1-b6f1,0,1,0,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
c246646a-a7b9,1,0,0,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
ed2358b6-1053,0,0,0,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
7afa4ba4-f8f0,1,0,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
88ad515f-6cb6,0,0,1,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
51da7ed6-9c07,0,1,1,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
28ea1327-51ef,1,1,0,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
96628d22-4663,1,1,0,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
a88651b2-a190,0,0,1,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
c31a2449-b343,1,1,0,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
bc58df1e-d665,1,0,0,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
700bce14-bad7,0,1,1,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
d0ea750b-572e,1,0,0,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
a7fd8973-8113,1,1,0,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
57e1c73a-589c,0,0,1,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
92d51a0d-6041,1,0,1,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
667eb402-0609,1,0,1,0,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
462b2310-5091,1,1,1,1,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
ec428226-7856,1,0,1,0,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
89ac6efd-eed8,0,1,1,1,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
ee547b54-ab8f,1,1,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
2467e828-91b7,1,1,1,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
5edf4cd0-7f78,1,1,0,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
bf3c86fd-fcb8,0,0,0,0,1,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
2164ae1a-62ae,0,1,0,1,1,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
a70c766a-a58e,1,1,1,1,0,1,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
239b16b0-4878,0,1,1,0,0,0,2015,Wendy Chung,Columbia University Health Sciences,Genomic Analysis of Congenital Diaphragmatic Hernia
53f6c0da-26d3,0,1,0,1,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
89278e54-61a5,1,1,0,1,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
bc2dff11-f010,0,1,1,0,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
a969d475-3ee8,1,1,0,1,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
fd98d157-78f9,0,0,0,0,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
50f89b23-bd3d,1,0,1,0,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
e98eedac-6a6e,0,1,0,1,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
45cd6d84-5c1f,0,0,1,1,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
35e15925-c137,1,1,1,0,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
b44c3f78-285c,0,0,1,1,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
dab2b3c0-e58c,0,0,1,1,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
5968146b-2a3e,1,0,0,1,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
1a6ab3f7-e587,0,0,0,0,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
0502001b-fd6d,0,0,0,0,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
c02a8278-0932,1,0,0,0,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
9a8c0add-452e,0,1,0,0,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
416ad56c-7966,0,0,1,0,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
e82503e3-6e54,0,1,0,1,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
f922cff6-b354,0,1,1,0,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
9df738a5-1135,1,1,0,1,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
8e785fb6-c00a,0,1,1,1,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
8b049001-8515,0,0,0,0,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
bbe7b17b-168f,1,0,0,0,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
5b074bdc-3167,0,0,1,1,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
d559b755-4c16,0,0,1,1,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
7d7f93c7-6dab,0,0,0,0,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
b6e8fd2d-25a2,0,1,0,0,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
51523d51-8278,1,1,0,1,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
bf467bd6-7212,1,1,1,0,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
ba3ead54-1231,1,0,1,0,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
d2e5dec5-7a29,1,1,1,1,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
2580ebaf-6f02,1,0,1,1,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
12472a67-51b8,1,0,0,0,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
e2864f01-b9ef,1,0,1,1,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
69d2552e-34e1,0,1,1,0,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
ff8311e7-3c26,1,0,0,1,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
9a24b228-8570,0,1,0,0,1,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
b03441c9-ca81,0,0,1,0,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
4eb5bd27-0683,1,1,0,1,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
bb54ddb5-7ba6,1,1,1,0,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
d38c4d51-c818,0,0,0,0,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
1211d0d0-d5e5,0,0,0,0,0,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
97168d79-6aa2,1,1,1,1,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
96b218aa-8c69,1,0,0,1,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
c3562606-f2a7,0,0,1,1,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
b983f3c6-bf35,0,0,1,0,1,0,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
e909fa54-8c31,0,1,0,0,0,1,2015,Elizabeth Engle,Children's Hospital Corporation,BCH Structural Birth Defects Collaboration: Syndromic cranial dysinnervation disorders
ece9415c-a4da,0,0,0,1,1,1,2015,Mary Marazita,University of Pittsburgh at Pittsburgh,Genomic Studies of Orofacial Cleft Birth Defects
8fade7a3-25a9,1,0,1,1,0,0,2015,Mary Marazita,University of Pittsburgh at Pittsburgh,Genomic Studies of Orofacial Cleft Birth Defects
2198d354-3ec6,1,1,1,1,0,1,2015,Mary Marazita,University of Pittsburgh at Pittsburgh,Genomic Studies of Orofacial Cleft Birth Defects
c29c62db-4344,0,1,0,1,0,0,2015,Mary Marazita,University of Pittsburgh at Pittsburgh,Genomic Studies of Orofacial Cleft Birth Defects
4cceb52e-b568,1,1,0,0,0,0,2015,Mary Marazita,University of Pittsburgh at Pittsburgh,Genomic Studies of Orofacial Cleft Birth Defects
89c1790b-f63b,1,0,1,0,1,0,2015,Mary Marazita,University of Pittsburgh at Pittsburgh,Genomic Studies of Orofacial Cleft Birth Defects
87abbbd6-5ebd,1,0,1,0,1,0,2015,Mary Marazita,University of Pittsburgh at Pittsburgh,Genomic Studies of Orofacial Cleft Birth Defects
87b758c0-3920,1,1,1,1,0,0,2015,Mary Marazita,University of Pittsburgh at Pittsburgh,Genomic Studies of Orofacial Cleft Birth Defects
ac4fff93-16dd,1,0,0,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
b1b3b5c2-b774,1,1,0,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
96286744-80eb,1,1,1,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
2b80dbc3-d20b,1,1,0,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
048d6f2a-3cad,1,0,1,0,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
f2d1996f-e06a,0,0,1,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
d6fe2580-9c1f,1,1,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
d8bafe3f-c747,0,0,0,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
1e7d7db6-0f70,1,0,1,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
101097dc-fb09,1,0,0,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
8ca8885c-0839,1,0,0,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
e9ce604d-47c0,1,1,1,1,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
decdddac-85a6,0,0,0,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
37c07ca2-9103,1,0,1,1,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
0ac4f8eb-6fae,0,0,0,1,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
4187adb2-d7c1,0,0,1,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
76ea5ce1-48b1,1,1,1,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
ba0f32e6-9f5c,0,0,0,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
2637d7f9-57ac,1,1,0,1,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
f7e541ee-8304,1,1,1,0,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
a5d61eb1-397c,0,0,1,1,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
d3c83e8e-50b3,0,1,0,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
ece21aa8-77ac,0,1,1,0,1,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
b9e64400-3692,1,1,1,1,0,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
1c401f7f-4ee9,0,1,1,0,0,1,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
d4671262-cd34,0,1,1,0,1,0,2015,Kenan Onel,The University of Chicago,"An Integrated Clinical and Genomic Analysis of Treatment Failure in Pediatric Osteosarcoma	"
